Comment,feeling,TimeStamp,UID,Url,
去过胡葫坝的农村工作,0.9393624177746263,1450.19100,be583272,https://comment.bilibili.com/423016905.xml,
喜欢董卿，我的女神,0.8498315640796605,4682.96900,a5899648,https://comment.bilibili.com/423016905.xml,
男主有个爱人还是基友去世了好像,0.8874061026363179,2442.67700,299c59b,https://comment.bilibili.com/423016905.xml,
现在的年轻人学学吧我们,0.9732371031944709,3868.14300,4fb27e64,https://comment.bilibili.com/423016905.xml,
感觉明星来都有点拉低水准,0.5739897886168664,1536.74100,2f1649da,https://comment.bilibili.com/423016905.xml,
我会爱她很久很久,0.963941169632103,214.40100,b5437a16,https://comment.bilibili.com/423016905.xml,
霜 或许现在的我没有资格与能力说出我会爱你很久这句话  但我想能在两年后回川的那一天  自我检视 让时间来见证这句话吧,0.9982582010005098,181.75000,8d10982c,https://comment.bilibili.com/423016905.xml,
九月下到十一月的雨也确实少见，老先生也是忧百姓所忧,0.7994883492599533,818.39900,f3aef13,https://comment.bilibili.com/423016905.xml,
请务必给我更多的这样狗粮,0.07147455430971439,1174.35300,f120b1c7,https://comment.bilibili.com/423016905.xml,
姜智超我会爱你很久很久,0.9743052795051179,80.96000,4299da2e,https://comment.bilibili.com/423016905.xml,
可不可以让他长生不老,0.3750780384166793,3780.78100,a9de4b98,https://comment.bilibili.com/423016905.xml,
这个矮抗58牛壁,0.020110867092182683,836.18300,ba718e7e,https://comment.bilibili.com/423016905.xml,
聪明又愿意下苦功夫的人,0.6774050552965675,3862.14600,3aaa9028,https://comment.bilibili.com/423016905.xml,
麦田里没有秋风，麦子在夏初的时候就已经收割完了,0.9927576098323755,558.94400,995ed111,https://comment.bilibili.com/423016905.xml,
人民有信仰国家有力量！,0.9995084811957691,3990.11800,a61d78ec,https://comment.bilibili.com/423016905.xml,
前面肥胖的等等我，谈恋爱之后不管怎么样都减不下来,0.815985373368166,171.06100,7c9aef91,https://comment.bilibili.com/423016905.xml,
从我的爷爷奶奶说过那时候色故事,0.7885098399497015,465.35200,323dc20,https://comment.bilibili.com/423016905.xml,
我会爱你一辈子，xxp,0.9415768599066173,183.62000,da3e5bd2,https://comment.bilibili.com/423016905.xml,
好激动好激动河南科技学院,0.9839953735964183,368.63700,79e694fa,https://comment.bilibili.com/423016905.xml,
这就好好复习小麦栽培,0.9600371511653207,1517.85000,f0c960b7,https://comment.bilibili.com/423016905.xml,
把论文写在祖国大地上,0.9752429467662781,654.55100,f0c960b7,https://comment.bilibili.com/423016905.xml,
希望我也可以成为一位合格的育种家,0.4584737355710229,352.87500,f0c960b7,https://comment.bilibili.com/423016905.xml,
也是这样和他热爱的麦子这样讲话的吧,0.9328892995537045,603.19200,7da4a0c6,https://comment.bilibili.com/423016905.xml,
我是2021年5月16日入党，记忆犹新,0.33517873816332966,3941.62000,9140ca5e,https://comment.bilibili.com/423016905.xml,
矮丰66我家钟过,0.053799104056172276,671.67700,9140ca5e,https://comment.bilibili.com/423016905.xml,
邓县学子前来打卡,0.9035200647577285,1087.65500,aa46e81e,https://comment.bilibili.com/423016905.xml,
春晚小品的感觉，哈哈哈,0.9246848292458726,1163.33300,55b73e63,https://comment.bilibili.com/423016905.xml,
这转折一言难尽啊,0.6429335818357281,1181.52200,232aca90,https://comment.bilibili.com/423016905.xml,
不得不说十分的有水平,0.3062110823083387,218.28100,232aca90,https://comment.bilibili.com/423016905.xml,
鹤发童颜。都没什么皱纹，法令纹也不深。,0.9987528869468314,3317.27100,a1ffaa8d,https://comment.bilibili.com/423016905.xml,
崔老说话有点像朝族人,0.8179173914295126,3608.19800,4aecc115,https://comment.bilibili.com/423016905.xml,
河南农业大学学子向茹教授致敬,0.9984416553965462,1332.31700,f05ad543,https://comment.bilibili.com/423016905.xml,
那天下午看到袁老去世的消息，独自躲房间哭了很久,0.999441612239815,472.75200,4f532a0f,https://comment.bilibili.com/423016905.xml,
祝崔爷爷长命百岁,0.9922868333155798,4294.47000,c16ab3d5,https://comment.bilibili.com/423016905.xml,
说透露信息那个是认真的吗？？,0.22540571642947405,3263.53300,3f50921d,https://comment.bilibili.com/423016905.xml,
夫妻内卷（bushi ,0.5530335981055161,1056.68000,53f30e18,https://comment.bilibili.com/423016905.xml,
刑侦八虎之一！！,0.521396463540588,2528.33800,6e1dab02,https://comment.bilibili.com/423016905.xml,
最好的大水牛！,0.6144330630163701,2144.33000,6e1dab02,https://comment.bilibili.com/423016905.xml,
小娃娃搞点什么呀～,0.43111299980389073,1253.91800,6e1dab02,https://comment.bilibili.com/423016905.xml,
好家伙，一家子承包我们的餐桌了！,0.058134493953698296,1245.72400,6e1dab02,https://comment.bilibili.com/423016905.xml,
老教授痴的可爱，搞科研需要这种痴,0.9741552217481918,837.88800,6e1dab02,https://comment.bilibili.com/423016905.xml,
这些人，都可称之为国士！,0.8134587062678107,1353.64200,11312c4a,https://comment.bilibili.com/423016905.xml,
武汉人报道！！！,0.11762807960168575,2546.94100,e664bc83,https://comment.bilibili.com/423016905.xml,
谁又不是独立的灵魂,0.9117772061402548,1230.61300,4bb3cf5f,https://comment.bilibili.com/423016905.xml,
胡歌，王凯都上朗读者了,0.3877001248887655,1597.44600,c23cdc55,https://comment.bilibili.com/423016905.xml,
农业院校学子向二老致敬！,0.9869928073598058,1324.35000,54ea5acc,https://comment.bilibili.com/423016905.xml,
赵医生的不正经,0.7282079544101104,1642.02000,c3d59a17,https://comment.bilibili.com/423016905.xml,
再配上一首《稻香》,0.9094026829495245,630.07700,c2803828,https://comment.bilibili.com/423016905.xml,
夫妻内卷了属于是,0.5788277135228774,1083.70400,b202562c,https://comment.bilibili.com/423016905.xml,
为了人民为了公平和正义,0.6711996062875997,4131.08800,8b50caa8,https://comment.bilibili.com/423016905.xml,
现在大学可不就是谁成绩好谁就能入党,0.9144562586856108,3939.57900,8b50caa8,https://comment.bilibili.com/423016905.xml,
一号重案白宝山,0.26644463613460656,3561.27500,8b50caa8,https://comment.bilibili.com/423016905.xml,
俩儿子长得好像,0.8124688575295881,3870.18700,2529b02e,https://comment.bilibili.com/423016905.xml,
刷老胡的那个同志别走,0.1635975123912724,1661.11900,d6e59c30,https://comment.bilibili.com/423016905.xml,
国家会保护好英雄,0.9964471011526758,3264.05900,8b50caa8,https://comment.bilibili.com/423016905.xml,
我拿到了普通话二甲，朗读者和董卿影响很大，感恩！,0.9864587432858892,59.35900,983cbc34,https://comment.bilibili.com/423016905.xml,
中国人的信仰之源,0.9855810697944349,1356.75400,15abed05,https://comment.bilibili.com/423016905.xml,
不要在请艺人了,0.2670423638001864,3264.11100,caf0a416,https://comment.bilibili.com/423016905.xml,
爱能做到的还有什么,0.7483050847457626,2575.91500,2800d177,https://comment.bilibili.com/423016905.xml,
i爱能做到的aiysm,0.4454494093192798,2574.09900,2800d177,https://comment.bilibili.com/423016905.xml,
喜欢看故事，不喜欢停下来发弹幕,0.9629225597479814,473.67900,67caba84,https://comment.bilibili.com/423016905.xml,
老师你回家还能吃上饭吗,0.9451104413169389,942.66800,c1661243,https://comment.bilibili.com/423016905.xml,
夫妻之间很默契 相濡以沫 爱意涌动,0.9952176374209131,900.55500,3aaa9028,https://comment.bilibili.com/423016905.xml,
前面说头发多的那位，爷爷奶奶为国争光，头发多身体好，你羡慕不来！,0.9980945973849689,1281.60600,c6c272d7,https://comment.bilibili.com/423016905.xml,
每一位科研者都值得尊重，大可不必一直提袁老,0.9958788836514584,1447.40000,b54949ff,https://comment.bilibili.com/423016905.xml,
听这些科学家讲事业，胸中有激情眼里有光芒啊,0.9999711533436052,499.79400,aac69ea3,https://comment.bilibili.com/423016905.xml,
科学家都喜欢对董卿说你说的太对了,0.4691626548087542,876.96400,88f23d0c,https://comment.bilibili.com/423016905.xml,
想起来袁隆平先生,0.9263598408989673,365.53400,ec62335,https://comment.bilibili.com/423016905.xml,
感谢领导！！呜呜呜,0.37026928111063795,1983.14300,94c3bab8,https://comment.bilibili.com/423016905.xml,
我希望爱yhh很久,0.8529834819997248,107.64600,27f7634,https://comment.bilibili.com/423016905.xml,
阿耐的大江大河,0.8438377694717767,1583.76600,b414014b,https://comment.bilibili.com/423016905.xml,
我是善变的女人,0.8343062836786993,234.43800,33bf141f,https://comment.bilibili.com/423016905.xml,
我就是因为北平知道的王凯 对他第一印象是清秀小生,0.49386163408228,2115.63900,405323dd,https://comment.bilibili.com/423016905.xml,
退到家里去的那个退,0.35895821613252454,1093.71600,365bfb6a,https://comment.bilibili.com/423016905.xml,
你们听到没有我听到咱河南的方言了,0.1159123522527481,1089.38000,365bfb6a,https://comment.bilibili.com/423016905.xml,
为农村农业农民努力工作的人们,0.9545897287152035,1344.62400,63f1d614,https://comment.bilibili.com/423016905.xml,
 希望二老身体健康,0.884694270975515,1472.49400,16bcbdfe,https://comment.bilibili.com/423016905.xml,
董卿这身段外貌谈吐学识气质简直完美,0.25328056334602467,4444.45200,fcaffe18,https://comment.bilibili.com/423016905.xml,
下台阶马上牵起爱人你的手手,0.6629992764378577,1353.89300,e6c1c12a,https://comment.bilibili.com/423016905.xml,
真正的社绘炷義爱情,0.9106356278561728,1104.32900,786d2ca0,https://comment.bilibili.com/423016905.xml,
真想嫁一个满眼都是你的丈夫,0.9379168814865153,2763.28300,fbe63ebb,https://comment.bilibili.com/423016905.xml,
大的失败一定要孕育一个大的成功,0.8050772268038572,839.62800,817931ec,https://comment.bilibili.com/423016905.xml,
这样的警察太少，,0.16356107702950695,3387.49200,d219e1e0,https://comment.bilibili.com/423016905.xml,
河南单身科学家：您二老,0.3154816300102433,1146.63300,a7b85b36,https://comment.bilibili.com/423016905.xml,
我去好像我姐夫,0.3948001476223719,1734.89300,d219e1e0,https://comment.bilibili.com/423016905.xml,
老一辈的感情。。。,0.9091689163960931,1208.20700,d219e1e0,https://comment.bilibili.com/423016905.xml,
老人家的感情让人泪目,0.554295429347749,982.77600,d219e1e0,https://comment.bilibili.com/423016905.xml,
看自己的孩子一样，你看这个嘞～,0.8456774077360685,391.42500,491b5243,https://comment.bilibili.com/423016905.xml,
肥地瘦地都高产，湿点旱点没关系。,0.1685703889840532,900.10100,52f7ca2,https://comment.bilibili.com/423016905.xml,
想到那个玉米爷爷了,0.6186679487768191,539.99600,52f7ca2,https://comment.bilibili.com/423016905.xml,
你会爱TA很久吗？,0.9437656558888259,3.39700,52f7ca2,https://comment.bilibili.com/423016905.xml,
想袁老了呜呜呜呜呜今天他的骨灰安葬 好舍不得,0.9900417704712153,454.19900,50244f48,https://comment.bilibili.com/423016905.xml,
好有精气神的爷爷呀！,0.8974730335485838,3283.22900,966cea18,https://comment.bilibili.com/423016905.xml,
河南科技学院的学生再别刷屏了行不行？没人关心你们,0.7249105414854284,369.16200,c9277682,https://comment.bilibili.com/423016905.xml,
你看人小伙子读这书就知道这小伙子有多优秀,0.992499554817112,2318.24300,d894b381,https://comment.bilibili.com/423016905.xml,
这不比那些明星做的贡献大？收入又能有她们的多少,0.9936523832965162,3819.73000,d9fd11e5,https://comment.bilibili.com/423016905.xml,
陈，你爱我吗？,0.869988403064322,91.98400,5db45195,https://comment.bilibili.com/423016905.xml,
科院毕业生发来贺电,0.41352012349411427,303.93900,77f64eb8,https://comment.bilibili.com/423016905.xml,
不为无益之时，何遣无涯人生,0.9202923964945426,4393.68800,84920206,https://comment.bilibili.com/423016905.xml,
我觉得他的眼睛里面没有光了,0.3859945131373338,2212.88500,c290e964,https://comment.bilibili.com/423016905.xml,
希望您永远能用自己的双腿走动，哪怕慢一点,0.6088022458091773,3092.91500,a58eec55,https://comment.bilibili.com/423016905.xml,
我叫汇源，代言肾宝片,0.1956519142229829,4434.19400,1ed85e4b,https://comment.bilibili.com/423016905.xml,
看到这两位教授和蔼可亲的模样，突然想到了身为农民的我的姨和姨夫，他们每年不辞辛劳地种植农作物，感谢他们,0.9962656471887619,593.96900,b95d3571,https://comment.bilibili.com/423016905.xml,
啊天啊，好帅啊，呼吸机给我拿来,0.7639447064526192,1630.54700,dbda7109,https://comment.bilibili.com/423016905.xml,
这河南话听着老带劲,0.7194955335740227,1086.90900,84920206,https://comment.bilibili.com/423016905.xml,
这么好的节目 怎么能没有弹幕！！！,0.17421277988420125,336.81800,588b8ff9,https://comment.bilibili.com/423016905.xml,
不可以发弹幕吗？,0.7401742492941611,456.19700,64fea66a,https://comment.bilibili.com/423016905.xml,
是重新割了双眼皮吗,0.1862836584164851,308.02700,f58edeaa,https://comment.bilibili.com/423016905.xml,
别李昌钰了，中国刑侦八刑侦八虎：乌国庆，季宗棠，崔道植，陈世贤，张欣，高光斗，吕登中，徐利民,0.9999125119342335,3226.24900,4c8bb293,https://comment.bilibili.com/423016905.xml,
心怀民生的都是最可敬可爱的人,0.9842686084280579,1329.12600,c00e11aa,https://comment.bilibili.com/423016905.xml,
董卿是真的行万里路、读万卷书，以前的欢乐中国行,0.9321679196081406,2592.30000,870abb8c,https://comment.bilibili.com/423016905.xml,
武汉的外文书店,0.031245532571486545,2574.80000,870abb8c,https://comment.bilibili.com/423016905.xml,
这座城市里，有一个人民英雄 张定宇，也有一个平凡丈夫 张定宇,0.9996355000576911,2552.66800,870abb8c,https://comment.bilibili.com/423016905.xml,
科研做出了诗意。他是真爱麦子。河南人感谢您,0.9877427926449972,639.97000,da510c75,https://comment.bilibili.com/423016905.xml,
崔老参加过抗美援朝,0.9164369958609696,3921.26600,df89d307,https://comment.bilibili.com/423016905.xml,
绝对的子弹痕检专家,0.6005884167169288,3719.28300,df89d307,https://comment.bilibili.com/423016905.xml,
别李昌钰了，中国刑侦八刑侦八虎：乌国庆，季宗棠，崔道植，陈世贤，张欣，高光斗，吕登中，徐利民,0.9999125119342335,3220.59500,df89d307,https://comment.bilibili.com/423016905.xml,
中国的刑侦八刑侦八虎：乌国庆，季宗棠，崔道植，陈世贤，张欣，高光斗，吕登中，徐利民,0.9998454745461621,3203.50200,df89d307,https://comment.bilibili.com/423016905.xml,
别李昌钰了，中国刑侦八刑侦八虎：乌国庆，季宗棠，崔道植，陈世贤，张欣，高光斗，吕登中，徐利民,0.9999125119342335,3223.24000,df89d307,https://comment.bilibili.com/423016905.xml,
你老了也很可爱,0.8947308924777019,2773.81000,870abb8c,https://comment.bilibili.com/423016905.xml,
看看见了科学家对麦子的永久的爱，眼里有光,0.9991084612749032,383.22300,34fae88,https://comment.bilibili.com/423016905.xml,
那个他们唱的什么歌,0.9370605630073918,2066.25500,b7a7b946,https://comment.bilibili.com/423016905.xml,
他怎么不正眼看人,0.5989175428022543,2254.41800,8efcfcd7,https://comment.bilibili.com/423016905.xml,
江山代有才人出，中国一定还会有更多崔老,0.9948717000931724,3820.09300,641b2083,https://comment.bilibili.com/423016905.xml,
为什么写的这么好，读的这么好,0.9112489732404295,2467.55200,641b2083,https://comment.bilibili.com/423016905.xml,
听他讲话忍不住想鼓掌,0.8677920457986559,1338.57200,f76aa387,https://comment.bilibili.com/423016905.xml,
看到有人说 你好生活我就知道 看央视综艺的都是这么一群人 ,0.8819676342209999,1403.89900,c18bf98b,https://comment.bilibili.com/423016905.xml,
身体好硬朗看着不像,0.9725340639945089,3306.85500,de10cc9,https://comment.bilibili.com/423016905.xml,
真是了不起的人,0.7049531158529437,2926.58400,c1722710,https://comment.bilibili.com/423016905.xml,
bzq看完什么感想,0.7544305525099646,4406.60800,56abd24f,https://comment.bilibili.com/423016905.xml,
伟大，真的是伟大，为国为民为正义,0.9823232964720601,3799.70200,de8cd1f2,https://comment.bilibili.com/423016905.xml,
现在不太会爱人,0.41550309707621913,15.79900,91904bb4,https://comment.bilibili.com/423016905.xml,
想知道郎朗谈的什么曲子  跪求,0.9816675165474842,276.34300,5dfd4e2f,https://comment.bilibili.com/423016905.xml,
这是跟袁隆平爷爷齐名的大佬,0.9948609488261275,856.59800,693fb324,https://comment.bilibili.com/423016905.xml,
你可能不知道有多少人在保护她,0.5019989853625962,3265.43800,3d08521a,https://comment.bilibili.com/423016905.xml,
致敬所有为这个盛世努力的人,0.9860585534767459,482.28300,7e34a836,https://comment.bilibili.com/423016905.xml,
新乡小包，我家种过,0.48190276574632407,1042.32900,87048288,https://comment.bilibili.com/423016905.xml,
谢谢这些人让我知道了生命的意义 我想为祖国健康奋斗五十年,0.9998918911646459,4274.50700,66571f46,https://comment.bilibili.com/423016905.xml,
旧社会 穷苦人受压迫,0.5865152159199325,3911.57000,696b0dd4,https://comment.bilibili.com/423016905.xml,
努力为国家贡献自己的力量,0.9977202612423917,1353.30000,2527751b,https://comment.bilibili.com/423016905.xml,
人民有信仰国家有力量,0.9995084811957691,3982.99300,b36caa3e,https://comment.bilibili.com/423016905.xml,
唉，过去都是穷日子，四五十年代老百姓是真的穷,0.985133697890111,3912.53700,39908184,https://comment.bilibili.com/423016905.xml,
连神的案件 都能破出来的男人,0.9539246193254454,3245.03100,4006d806,https://comment.bilibili.com/423016905.xml,
因为他见过的生死太多了,0.7271810781285167,3078.22500,bdde3b9,https://comment.bilibili.com/423016905.xml,
顶峰相见双a夫妻,0.9373755974056395,1116.57900,11080b46,https://comment.bilibili.com/423016905.xml,
邀请一下易烊千玺吧,0.39881792045357045,2252.69000,7b602f5b,https://comment.bilibili.com/423016905.xml,
真的，老一辈人的思想觉悟太高了,0.9278787499797897,3870.67100,5bfd7331,https://comment.bilibili.com/423016905.xml,
不要愁老之将至，你老了一定很可爱,0.9900393365737744,2755.07100,5bfd7331,https://comment.bilibili.com/423016905.xml,
祝崔老长命百岁没灾没祸,0.9236836051510632,4266.06500,b153e08d,https://comment.bilibili.com/423016905.xml,
我会将对中科大的无限热爱化为力量首考加油！,0.9999980984158663,70.86000,53e34983,https://comment.bilibili.com/423016905.xml,
泪目，时代的伟人,0.9786003124641307,3944.43600,41a5dae7,https://comment.bilibili.com/423016905.xml,
天，大家注意到文学顾问吗。下期见朗读者,0.5500361177306297,4600.20000,11528f72,https://comment.bilibili.com/423016905.xml,
疯了，咋了，这种人 你还想搞他，也不掂量掂量,0.002976515882442299,3278.37500,c3b3476e,https://comment.bilibili.com/423016905.xml,
不是病，董卿卿特别适合演戏,0.9035553063837883,140.51700,e81c2c48,https://comment.bilibili.com/423016905.xml,
这咋不早点去医院啊 耽误了再,0.1642290216003719,4103.46200,f97be6ed,https://comment.bilibili.com/423016905.xml,
腹有诗书气自华,0.9137051076982318,210.55000,13607ea5,https://comment.bilibili.com/423016905.xml,
上运动神经元损害的典型表现,0.11978815776345864,3012.22000,d36fda46,https://comment.bilibili.com/423016905.xml,
三农是国家根基,0.824928515725407,1383.16500,d36fda46,https://comment.bilibili.com/423016905.xml,
两个独立的灵魂相互映照,0.9982431765555927,1158.56800,d36fda46,https://comment.bilibili.com/423016905.xml,
昆明的好像在海埂大坝,0.36228842096302327,4539.81100,b0fd4d24,https://comment.bilibili.com/423016905.xml,
有20岁的朽木，也有80岁的常青树,0.655205813449666,3303.77700,6df698cf,https://comment.bilibili.com/423016905.xml,
我的理解是你得到一些东西的代价，会失去你另一个爱的东西,0.9362706627503338,2450.22500,1df24146,https://comment.bilibili.com/423016905.xml,
17年董老师还在春晚,0.8222311703371061,2055.51400,1df24146,https://comment.bilibili.com/423016905.xml,
以为朱广权来了,0.574549474228723,888.87100,699362af,https://comment.bilibili.com/423016905.xml,
感觉小说这么写就被骂成爽文了,0.795356264323344,3677.65900,5a91101d,https://comment.bilibili.com/423016905.xml,
2018年12月14日  铭记于心的政治生日,0.8693082756210384,3965.88300,11affdf4,https://comment.bilibili.com/423016905.xml,
撒贝宁也说过类似的话,0.3754577191086147,2262.74100,8e8bff2d,https://comment.bilibili.com/423016905.xml,
心里真是装着百姓,0.3303043213548722,725.66600,cb880c,https://comment.bilibili.com/423016905.xml,
一生为党，一世为民,0.9948396391069967,4124.53900,fa99c4e0,https://comment.bilibili.com/423016905.xml,
董卿主持能力也特牛。,0.7035443371350011,520.35900,388d870c,https://comment.bilibili.com/423016905.xml,
怎么这么伟大的人，要遭受这样的痛,0.3042926593387676,3025.42600,906b0588,https://comment.bilibili.com/423016905.xml,
老一辈的党性觉悟真的好高,0.9275100162565451,3965.59600,9eb4cba2,https://comment.bilibili.com/423016905.xml,
让世俗的俗套的一切都见鬼去吧,0.6392959697805912,2751.49100,525db6a,https://comment.bilibili.com/423016905.xml,
眼里放光，声音真的像对自己的孩子一样炫耀,0.16299640060640808,372.64600,9122f97a,https://comment.bilibili.com/423016905.xml,
河南农业大学起立,0.806440341985062,1051.53600,65b2f553,https://comment.bilibili.com/423016905.xml,
河南农业大学起立,0.806440341985062,344.87600,65b2f553,https://comment.bilibili.com/423016905.xml,
罗翔老师来了吗,0.8672497766738706,4080.19200,df14affb,https://comment.bilibili.com/423016905.xml,
最可怕的是医生自己比任何病人都清楚自己病的进程,0.3415827932829343,3103.48500,578654c2,https://comment.bilibili.com/423016905.xml,
人生有几个这样的八年,0.9133105333617232,734.60000,e29bf9f8,https://comment.bilibili.com/423016905.xml,
对祖国的爱永远不会变，是一辈子都不会变的,0.9777808514396755,279.92800,a0ce9939,https://comment.bilibili.com/423016905.xml,
我就是这样的男的,0.5662650602409638,2854.26400,94cc1653,https://comment.bilibili.com/423016905.xml,
为什么脸变那么尖了,0.5866783352788713,1756.94600,4e9c9f3e,https://comment.bilibili.com/423016905.xml,
有很多陌生的伟人，需要我们去了解,0.952437202870289,3210.46800,338b6f46,https://comment.bilibili.com/423016905.xml,
现在看王凯总有一种赵医生的不正经，……看多了,0.9240526546058636,1632.05900,8b989b59,https://comment.bilibili.com/423016905.xml,
我会爱他很久mz,0.9279157579249857,199.07100,8d4c9843,https://comment.bilibili.com/423016905.xml,
我会爱她很久很久，但不会和她在一起,0.9403326087913062,201.42100,4cbd8a17,https://comment.bilibili.com/423016905.xml,
耐得住寂寞，下的了功夫,0.9486839931861486,3778.41100,f04d7068,https://comment.bilibili.com/423016905.xml,
王凯人品很好，演技台词超级厉害,0.8173572907374673,2069.22500,f04d7068,https://comment.bilibili.com/423016905.xml,
他好温润啊嘿嘿嘿,0.8482662305916517,1698.52000,f04d7068,https://comment.bilibili.com/423016905.xml,
感觉他们脸上是经历过大风大浪后的积极乐观,0.9374552252233004,1209.03700,f04d7068,https://comment.bilibili.com/423016905.xml,
希望大家都能找到自己所爱,0.8244881060479949,652.28100,f04d7068,https://comment.bilibili.com/423016905.xml,
搞科研的这么可爱的人应该不多吧,0.7941324373245183,554.10100,be652047,https://comment.bilibili.com/423016905.xml,
张院长真是乐观,0.9661590916752613,3096.25800,b2d4158e,https://comment.bilibili.com/423016905.xml,
山东的馒头我好爱，谢谢您,0.7488463230214392,406.80700,176ea497,https://comment.bilibili.com/423016905.xml,
人民英雄，致敬！,0.9983905569269464,3803.75700,12912889,https://comment.bilibili.com/423016905.xml,
幸好不是李云迪不然朗读者也要没了,0.5607802459446263,282.31000,cfef401,https://comment.bilibili.com/423016905.xml,
一辈子很短，所以哪怕爱他一辈子也不觉得很久,0.9477955695402018,231.33600,1e77c722,https://comment.bilibili.com/423016905.xml,
武磊在哪期？家人们,0.9090421893374179,245.99400,2c60921c,https://comment.bilibili.com/423016905.xml,
这是真的真的是太难受了,0.23406692915291183,738.91400,d0e92055,https://comment.bilibili.com/423016905.xml,
冯呆呆看完有何感想？,0.7544305525099646,4396.01100,629a2fa7,https://comment.bilibili.com/423016905.xml,
说出来的话，他有文化涵养。,0.7469925043869212,2270.16300,c3d4018b,https://comment.bilibili.com/423016905.xml,
哎。真正的演员都是非常非常的辛苦的。然而那些容量明显呵呵,0.9909366850747211,1817.66700,c3d4018b,https://comment.bilibili.com/423016905.xml,
知识分子的浪漫,0.806253565404332,2805.42300,43a609ed,https://comment.bilibili.com/423016905.xml,
我们去朗读吧！,0.33253814989904407,4644.85100,c366d9fa,https://comment.bilibili.com/423016905.xml,
二老发型都一样,0.33233623839232007,1363.77700,bbd4df9,https://comment.bilibili.com/423016905.xml,
科学家秀恩爱，没旁人什么事,0.9917313639014345,1155.27400,a94559f3,https://comment.bilibili.com/423016905.xml,
大的失败一定要孕育一个大的成功,0.8050772268038572,840.81600,c940d78b,https://comment.bilibili.com/423016905.xml,
河南农业大学报道,0.9259209732758117,1367.18400,157f59c5,https://comment.bilibili.com/423016905.xml,
真好，现在正事河南农民在地里面播种小麦的时间,0.6373819897213715,1387.20800,6deae14c,https://comment.bilibili.com/423016905.xml,
我们这现在种的白菜还是新乡小包23,0.11462807237620387,1042.04800,6deae14c,https://comment.bilibili.com/423016905.xml,
老一辈人的灵光,0.4464907468005771,793.86900,eaaa57fd,https://comment.bilibili.com/423016905.xml,
眉毛有点不对称,0.32193684157878666,2149.18300,15b37d0d,https://comment.bilibili.com/423016905.xml,
一个个的别光听啊 地上的狗粮快点捡 来晚了就没了,0.0400937483607583,1147.32300,5e42f57a,https://comment.bilibili.com/423016905.xml,
要不人家能拿七一勋章，致敬,0.7495094119577458,4146.21300,292282af,https://comment.bilibili.com/423016905.xml,
书籍不要因为书名不起眼不好而退却，拿起来读就好了,0.9157951018018097,2496.75400,1aa851c3,https://comment.bilibili.com/423016905.xml,
希望所有为国家为人民奉献的人们，幸福平安,0.9789813502323765,4263.05900,55148744,https://comment.bilibili.com/423016905.xml,
国家多给点补助吧,0.6903050414223936,3812.02500,4c4f7782,https://comment.bilibili.com/423016905.xml,
那时候真得一点一点肉眼比较吧,0.6903050414223907,3491.63100,4c4f7782,https://comment.bilibili.com/423016905.xml,
这精气神一点都不像八十几岁,0.37832520466104136,3298.07900,4c4f7782,https://comment.bilibili.com/423016905.xml,
爱能做到的还有什么,0.7483050847457626,2582.03000,5949af24,https://comment.bilibili.com/423016905.xml,
我希望我爱的人和她爱的人长长久久！！,0.5699073938568486,213.29900,2a51a234,https://comment.bilibili.com/423016905.xml,
大家好，我是董卿！,0.6317853705682674,238.41200,60a87682,https://comment.bilibili.com/423016905.xml,
崔老精神矍铄 永远康健！,0.9739847092559515,4327.46700,b49e148b,https://comment.bilibili.com/423016905.xml,
会吗？她已经离开我了，我也不知道,0.3405827294558883,215.93700,e04f0c6a,https://comment.bilibili.com/423016905.xml,
钢琴老师整不会了,0.6746781225568937,1698.51200,7d108006,https://comment.bilibili.com/423016905.xml,
河南人就说ru哈哈哈哈哈,0.6080848304068083,1061.73900,d644d73e,https://comment.bilibili.com/423016905.xml,
河南人听起来太亲切了,0.5648463792271103,966.95100,d644d73e,https://comment.bilibili.com/423016905.xml,
流量们出来看看,0.2500000000000001,1799.84500,b8bebba6,https://comment.bilibili.com/423016905.xml,
新华书店是国企吧,0.17651898065310778,1964.25100,da562be6,https://comment.bilibili.com/423016905.xml,
我觉得是爱它。就会越觉得 它不属于你。,0.7472312038131651,2443.81500,7d0502a4,https://comment.bilibili.com/423016905.xml,
人类高质量爱情,0.9924978413424788,1153.05100,b1c487c3,https://comment.bilibili.com/423016905.xml,
引领时尚的大白菜,0.7648764560565013,1044.50900,5880daaa,https://comment.bilibili.com/423016905.xml,
春晚没你俩我不看,0.21272107264204598,979.80200,7870c7d5,https://comment.bilibili.com/423016905.xml,
董卿的美颜暴击我真受不了,0.2778923966237338,2556.08900,12e0cbaf,https://comment.bilibili.com/423016905.xml,
夫妻之间的内卷哈哈哈,0.9295574420227846,1084.14600,8ad1b8b,https://comment.bilibili.com/423016905.xml,
我为啥会想到tzy，看到这个标题？,0.03374757170343834,24.41900,dc02a174,https://comment.bilibili.com/423016905.xml,
两个儿子站的军姿 有魄力,0.6368958224634885,4176.80500,fdb0942c,https://comment.bilibili.com/423016905.xml,
除了致敬 不敢多言,0.617803839911601,4127.31400,fdb0942c,https://comment.bilibili.com/423016905.xml,
刚刚那个只能说明导演水平臭,0.07859843466825378,1833.33500,4a89d6db,https://comment.bilibili.com/423016905.xml,
大的失败要孕育大的成功,0.8182182051049538,882.73200,5382eeb1,https://comment.bilibili.com/423016905.xml,
